employee_id,scale_code,score
EMP100886,Papi_N,8.0
EMP100887,Papi_N,9.0
EMP100888,Papi_N,9.0
EMP100889,Papi_N,3.0
EMP100890,Papi_N,6.0
EMP100891,Papi_N,
EMP100892,Papi_N,7.0
EMP100893,Papi_N,7.0
EMP100894,Papi_N,4.0
EMP100895,Papi_N,1.0
EMP100896,Papi_N,9.0
EMP100897,Papi_N,6.0
EMP100898,Papi_N,8.0
EMP100899,Papi_N,2.0
EMP100900,Papi_N,6.0
EMP100901,Papi_N,8.0
EMP100902,Papi_N,6.0
EMP100903,Papi_N,7.0
EMP100904,Papi_N,3.0
EMP100905,Papi_N,7.0
EMP100906,Papi_N,2.0
EMP100907,Papi_N,5.0
EMP100908,Papi_N,6.0
EMP100909,Papi_N,8.0
EMP100910,Papi_N,
EMP100911,Papi_N,8.0
EMP100912,Papi_N,1.0
EMP100913,Papi_N,2.0
EMP100914,Papi_N,7.0
EMP100915,Papi_N,7.0
EMP100916,Papi_N,1.0
EMP100917,Papi_N,9.0
EMP100918,Papi_N,1.0
EMP100919,Papi_N,2.0
EMP100920,Papi_N,8.0
EMP100921,Papi_N,1.0
EMP100922,Papi_N,3.0
EMP100923,Papi_N,5.0
EMP100924,Papi_N,2.0
EMP100925,Papi_N,7.0
EMP100926,Papi_N,9.0
EMP100927,Papi_N,6.0
EMP100928,Papi_N,4.0
EMP100929,Papi_N,7.0
EMP100930,Papi_N,2.0
EMP100931,Papi_N,7.0
EMP100932,Papi_N,1.0
EMP100933,Papi_N,
EMP100934,Papi_N,9.0
EMP100935,Papi_N,5.0
EMP100936,Papi_N,8.0
EMP100937,Papi_N,8.0
EMP100938,Papi_N,4.0
EMP100939,Papi_N,2.0
EMP100940,Papi_N,6.0
EMP100941,Papi_N,3.0
EMP100942,Papi_N,9.0
EMP100943,Papi_N,5.0
EMP100944,Papi_N,7.0
EMP100945,Papi_N,6.0
EMP100946,Papi_N,4.0
EMP100947,Papi_N,1.0
EMP100948,Papi_N,9.0
EMP100949,Papi_N,3.0
EMP100950,Papi_N,4.0
EMP100951,Papi_N,8.0
EMP100952,Papi_N,3.0
EMP100953,Papi_N,2.0
EMP100954,Papi_N,
EMP100955,Papi_N,1.0
EMP100956,Papi_N,6.0
EMP100957,Papi_N,9.0
EMP100958,Papi_N,
EMP100959,Papi_N,
EMP100960,Papi_N,
EMP100961,Papi_N,8.0
EMP100962,Papi_N,6.0
EMP100963,Papi_N,1.0
EMP100964,Papi_N,
EMP100965,Papi_N,3.0
EMP100966,Papi_N,3.0
EMP100967,Papi_N,4.0
EMP100968,Papi_N,1.0
EMP100969,Papi_N,4.0
EMP100970,Papi_N,9.0
EMP100971,Papi_N,4.0
EMP100972,Papi_N,4.0
EMP100973,Papi_N,
EMP100974,Papi_N,4.0
EMP100975,Papi_N,9.0
EMP100976,Papi_N,2.0
EMP100977,Papi_N,4.0
EMP100978,Papi_N,6.0
EMP100979,Papi_N,
EMP100980,Papi_N,1.0
EMP100981,Papi_N,5.0
EMP100982,Papi_N,7.0
EMP100983,Papi_N,9.0
EMP100984,Papi_N,2.0
EMP100985,Papi_N,6.0
EMP100986,Papi_N,
EMP100987,Papi_N,
EMP100988,Papi_N,7.0
EMP100989,Papi_N,7.0
EMP100990,Papi_N,1.0
EMP100991,Papi_N,3.0
EMP100992,Papi_N,6.0
EMP100993,Papi_N,1.0
EMP100994,Papi_N,5.0
EMP100995,Papi_N,7.0
EMP100996,Papi_N,7.0
EMP100997,Papi_N,7.0
EMP100998,Papi_N,5.0
EMP100999,Papi_N,2.0
EMP101000,Papi_N,
EMP101001,Papi_N,8.0
EMP101002,Papi_N,9.0
EMP101003,Papi_N,2.0
EMP101004,Papi_N,9.0
EMP101005,Papi_N,6.0
EMP101006,Papi_N,2.0
EMP101007,Papi_N,8.0
EMP101008,Papi_N,1.0
EMP101009,Papi_N,8.0
EMP101010,Papi_N,3.0
EMP101011,Papi_N,1.0
EMP101012,Papi_N,5.0
EMP101013,Papi_N,5.0
EMP101014,Papi_N,7.0
EMP101015,Papi_N,
EMP101016,Papi_N,7.0
EMP101017,Papi_N,3.0
EMP101018,Papi_N,5.0
EMP101019,Papi_N,1.0
EMP101020,Papi_N,7.0
EMP101021,Papi_N,3.0
EMP101022,Papi_N,7.0
EMP101023,Papi_N,9.0
EMP101024,Papi_N,6.0
EMP101025,Papi_N,6.0
EMP101026,Papi_N,7.0
EMP101027,Papi_N,7.0
EMP101028,Papi_N,4.0
EMP101029,Papi_N,1.0
EMP101030,Papi_N,8.0
EMP101031,Papi_N,4.0
EMP101032,Papi_N,6.0
EMP101033,Papi_N,6.0
EMP101034,Papi_N,2.0
EMP101035,Papi_N,
EMP101036,Papi_N,8.0
EMP101037,Papi_N,5.0
EMP101038,Papi_N,9.0
EMP101039,Papi_N,6.0
EMP101040,Papi_N,3.0
EMP101041,Papi_N,3.0
EMP101042,Papi_N,1.0
EMP101043,Papi_N,1.0
EMP101044,Papi_N,8.0
EMP101045,Papi_N,9.0
EMP101046,Papi_N,8.0
EMP101047,Papi_N,7.0
EMP101048,Papi_N,8.0
EMP101049,Papi_N,6.0
EMP101050,Papi_N,7.0
EMP101051,Papi_N,2.0
EMP101052,Papi_N,8.0
EMP101053,Papi_N,
EMP101054,Papi_N,9.0
EMP101055,Papi_N,9.0
EMP101056,Papi_N,6.0
EMP101057,Papi_N,
EMP101058,Papi_N,3.0
EMP101059,Papi_N,3.0
EMP101060,Papi_N,
EMP101061,Papi_N,6.0
EMP101062,Papi_N,2.0
EMP101063,Papi_N,7.0
EMP101064,Papi_N,4.0
EMP101065,Papi_N,2.0
EMP101066,Papi_N,3.0
EMP101067,Papi_N,5.0
EMP101068,Papi_N,9.0
EMP101069,Papi_N,6.0
EMP101070,Papi_N,1.0
EMP101071,Papi_N,7.0
EMP101072,Papi_N,6.0
EMP101073,Papi_N,9.0
EMP101074,Papi_N,6.0
EMP101075,Papi_N,9.0
EMP101076,Papi_N,6.0
EMP101077,Papi_N,3.0
EMP101078,Papi_N,3.0
EMP101079,Papi_N,3.0
EMP101080,Papi_N,1.0
EMP101081,Papi_N,5.0
EMP101082,Papi_N,7.0
EMP101083,Papi_N,1.0
EMP101084,Papi_N,2.0
EMP101085,Papi_N,7.0
EMP101086,Papi_N,8.0
EMP101087,Papi_N,6.0
EMP101088,Papi_N,6.0
EMP101089,Papi_N,5.0
EMP101090,Papi_N,1.0
EMP101091,Papi_N,9.0
EMP101092,Papi_N,
EMP101093,Papi_N,5.0
EMP101094,Papi_N,9.0
EMP101095,Papi_N,
EMP101096,Papi_N,3.0
EMP101097,Papi_N,2.0
EMP101098,Papi_N,7.0
EMP101099,Papi_N,8.0
EMP101100,Papi_N,7.0
EMP101101,Papi_N,7.0
EMP101102,Papi_N,6.0
EMP101103,Papi_N,6.0
EMP101104,Papi_N,3.0
EMP101105,Papi_N,4.0
EMP101106,Papi_N,
EMP101107,Papi_N,
EMP101108,Papi_N,4.0
EMP101109,Papi_N,
EMP101110,Papi_N,6.0
EMP101111,Papi_N,9.0
EMP101112,Papi_N,3.0
EMP101113,Papi_N,9.0
EMP101114,Papi_N,8.0
EMP101115,Papi_N,5.0
EMP101116,Papi_N,1.0
EMP101117,Papi_N,6.0
EMP101118,Papi_N,3.0
EMP101119,Papi_N,3.0
EMP101120,Papi_N,3.0
EMP101121,Papi_N,1.0
EMP101122,Papi_N,6.0
EMP101123,Papi_N,9.0
EMP101124,Papi_N,7.0
EMP101125,Papi_N,5.0
EMP101126,Papi_N,9.0
EMP101127,Papi_N,6.0
EMP101128,Papi_N,
EMP101129,Papi_N,3.0
EMP101130,Papi_N,6.0
EMP101131,Papi_N,4.0
EMP101132,Papi_N,8.0
EMP101133,Papi_N,3.0
EMP101134,Papi_N,9.0
EMP101135,Papi_N,2.0
EMP101136,Papi_N,3.0
EMP101137,Papi_N,7.0
EMP101138,Papi_N,2.0
EMP101139,Papi_N,2.0
EMP101140,Papi_N,2.0
EMP101141,Papi_N,7.0
EMP101142,Papi_N,7.0
EMP101143,Papi_N,8.0
EMP101144,Papi_N,1.0
EMP101145,Papi_N,7.0
EMP101146,Papi_N,8.0
EMP101147,Papi_N,7.0
EMP101148,Papi_N,4.0
EMP101149,Papi_N,8.0
EMP101150,Papi_N,9.0
EMP101151,Papi_N,7.0
EMP101152,Papi_N,7.0
EMP101153,Papi_N,6.0
EMP101154,Papi_N,
EMP101155,Papi_N,3.0
EMP101156,Papi_N,9.0
EMP101157,Papi_N,4.0
EMP101158,Papi_N,4.0
EMP101159,Papi_N,2.0
EMP101160,Papi_N,1.0
EMP101161,Papi_N,9.0
EMP101162,Papi_N,6.0
EMP101163,Papi_N,4.0
EMP101164,Papi_N,7.0
EMP101165,Papi_N,2.0
EMP101166,Papi_N,9.0
EMP101167,Papi_N,8.0
EMP101168,Papi_N,9.0
EMP101169,Papi_N,9.0
EMP101170,Papi_N,8.0
EMP101171,Papi_N,6.0
EMP101172,Papi_N,6.0
EMP101173,Papi_N,8.0
EMP101174,Papi_N,4.0
EMP101175,Papi_N,9.0
EMP101176,Papi_N,7.0
EMP101177,Papi_N,7.0
EMP101178,Papi_N,6.0
EMP101179,Papi_N,2.0
EMP101180,Papi_N,9.0
EMP101181,Papi_N,5.0
EMP101182,Papi_N,1.0
EMP101183,Papi_N,
EMP101184,Papi_N,6.0
EMP101185,Papi_N,5.0
EMP101186,Papi_N,9.0
EMP101187,Papi_N,9.0
EMP101188,Papi_N,6.0
EMP101189,Papi_N,7.0
EMP101190,Papi_N,7.0
EMP101191,Papi_N,5.0
EMP101192,Papi_N,3.0
EMP101193,Papi_N,5.0
EMP101194,Papi_N,5.0
EMP101195,Papi_N,7.0
EMP101196,Papi_N,6.0
EMP101197,Papi_N,6.0
EMP101198,Papi_N,6.0
EMP101199,Papi_N,2.0
EMP101200,Papi_N,9.0
EMP101201,Papi_N,6.0
EMP101202,Papi_N,3.0
EMP101203,Papi_N,7.0
EMP101204,Papi_N,1.0
EMP101205,Papi_N,5.0
EMP101206,Papi_N,5.0
EMP101207,Papi_N,
EMP101208,Papi_N,2.0
EMP101209,Papi_N,3.0
EMP101210,Papi_N,7.0
EMP101211,Papi_N,2.0
EMP101212,Papi_N,1.0
EMP101213,Papi_N,8.0
EMP101214,Papi_N,4.0
EMP101215,Papi_N,5.0
EMP101216,Papi_N,5.0
EMP101217,Papi_N,9.0
EMP101218,Papi_N,2.0
EMP101219,Papi_N,4.0
EMP101220,Papi_N,6.0
EMP101221,Papi_N,4.0
EMP101222,Papi_N,9.0
EMP101223,Papi_N,3.0
EMP101224,Papi_N,1.0
EMP101225,Papi_N,8.0
EMP101226,Papi_N,8.0
EMP101227,Papi_N,2.0
EMP101228,Papi_N,9.0
EMP101229,Papi_N,9.0
EMP101230,Papi_N,9.0
EMP101231,Papi_N,4.0
EMP101232,Papi_N,8.0
EMP101233,Papi_N,8.0
EMP101234,Papi_N,5.0
EMP101235,Papi_N,4.0
EMP101236,Papi_N,9.0
EMP101237,Papi_N,3.0
EMP101238,Papi_N,5.0
EMP101239,Papi_N,7.0
EMP101240,Papi_N,2.0
EMP101241,Papi_N,2.0
EMP101242,Papi_N,5.0
EMP101243,Papi_N,3.0
EMP101244,Papi_N,4.0
EMP101245,Papi_N,9.0
EMP101246,Papi_N,2.0
EMP101247,Papi_N,9.0
EMP101248,Papi_N,
EMP101249,Papi_N,1.0
EMP101250,Papi_N,7.0
EMP101251,Papi_N,6.0
EMP101252,Papi_N,9.0
EMP101253,Papi_N,5.0
EMP101254,Papi_N,6.0
EMP101255,Papi_N,8.0
EMP101256,Papi_N,6.0
EMP101257,Papi_N,9.0
EMP101258,Papi_N,5.0
EMP101259,Papi_N,9.0
EMP101260,Papi_N,6.0
EMP101261,Papi_N,3.0
EMP101262,Papi_N,9.0
EMP101263,Papi_N,1.0
EMP101264,Papi_N,9.0
EMP101265,Papi_N,7.0
EMP101266,Papi_N,2.0
EMP101267,Papi_N,7.0
EMP101268,Papi_N,1.0
EMP101269,Papi_N,4.0
EMP101270,Papi_N,3.0
EMP101271,Papi_N,9.0
EMP101272,Papi_N,5.0
EMP101273,Papi_N,4.0
EMP101274,Papi_N,4.0
EMP101275,Papi_N,1.0
EMP101276,Papi_N,4.0
EMP101277,Papi_N,5.0
EMP101278,Papi_N,9.0
EMP101279,Papi_N,2.0
EMP101280,Papi_N,4.0
EMP101281,Papi_N,6.0
EMP101282,Papi_N,4.0
EMP101283,Papi_N,9.0
EMP101284,Papi_N,8.0
EMP101285,Papi_N,5.0
EMP101286,Papi_N,9.0
EMP101287,Papi_N,8.0
EMP101288,Papi_N,9.0
EMP101289,Papi_N,6.0
EMP101290,Papi_N,5.0
EMP101291,Papi_N,6.0
EMP101292,Papi_N,8.0
EMP101293,Papi_N,7.0
EMP101294,Papi_N,9.0
EMP101295,Papi_N,8.0
EMP101296,Papi_N,6.0
EMP101297,Papi_N,1.0
EMP101298,Papi_N,7.0
EMP101299,Papi_N,6.0
EMP101300,Papi_N,1.0
EMP101301,Papi_N,4.0
EMP101302,Papi_N,4.0
EMP101303,Papi_N,5.0
EMP101304,Papi_N,5.0
EMP101305,Papi_N,7.0
EMP101306,Papi_N,3.0
EMP101307,Papi_N,5.0
EMP101308,Papi_N,8.0
EMP101309,Papi_N,1.0
EMP101310,Papi_N,1.0
EMP101311,Papi_N,
EMP101312,Papi_N,
EMP101313,Papi_N,9.0
EMP101314,Papi_N,1.0
EMP101315,Papi_N,7.0
EMP101316,Papi_N,5.0
EMP101317,Papi_N,5.0
EMP101318,Papi_N,9.0
EMP101319,Papi_N,4.0
EMP101320,Papi_N,1.0
EMP101321,Papi_N,3.0
EMP101322,Papi_N,2.0
EMP101323,Papi_N,3.0
EMP101324,Papi_N,8.0
EMP101325,Papi_N,4.0
EMP101326,Papi_N,5.0
EMP101327,Papi_N,4.0
EMP101328,Papi_N,9.0
EMP101329,Papi_N,5.0
EMP101330,Papi_N,6.0
EMP101331,Papi_N,3.0
EMP101332,Papi_N,4.0
EMP101333,Papi_N,7.0
EMP101334,Papi_N,8.0
EMP101335,Papi_N,4.0
EMP101336,Papi_N,3.0
EMP101337,Papi_N,9.0
EMP101338,Papi_N,7.0
EMP101339,Papi_N,3.0
EMP101340,Papi_N,8.0
EMP101341,Papi_N,2.0
EMP101342,Papi_N,5.0
EMP101343,Papi_N,5.0
EMP101344,Papi_N,7.0
EMP101345,Papi_N,5.0
EMP101346,Papi_N,7.0
EMP101347,Papi_N,
EMP101348,Papi_N,1.0
EMP101349,Papi_N,6.0
EMP101350,Papi_N,8.0
EMP101351,Papi_N,7.0
EMP101352,Papi_N,7.0
EMP101353,Papi_N,8.0
EMP101354,Papi_N,5.0
EMP101355,Papi_N,6.0
EMP101356,Papi_N,5.0
EMP101357,Papi_N,4.0
EMP101358,Papi_N,9.0
EMP101359,Papi_N,2.0
EMP101360,Papi_N,6.0
EMP101361,Papi_N,3.0
EMP101362,Papi_N,
EMP101363,Papi_N,4.0
EMP101364,Papi_N,9.0
EMP101365,Papi_N,7.0
EMP101366,Papi_N,8.0
EMP101367,Papi_N,3.0
EMP101368,Papi_N,6.0
EMP101369,Papi_N,4.0
EMP101370,Papi_N,
EMP101371,Papi_N,8.0
EMP101372,Papi_N,1.0
EMP101373,Papi_N,2.0
EMP101374,Papi_N,4.0
EMP101375,Papi_N,7.0
EMP101376,Papi_N,8.0
EMP101377,Papi_N,7.0
EMP101378,Papi_N,9.0
EMP101379,Papi_N,6.0
EMP101380,Papi_N,5.0
EMP101381,Papi_N,9.0
EMP101382,Papi_N,9.0
EMP101383,Papi_N,1.0
EMP101384,Papi_N,1.0
EMP101385,Papi_N,7.0
EMP101386,Papi_N,1.0
EMP101387,Papi_N,8.0
EMP101388,Papi_N,4.0
EMP101389,Papi_N,3.0
EMP101390,Papi_N,2.0
EMP101391,Papi_N,5.0
EMP101392,Papi_N,1.0
EMP101393,Papi_N,1.0
EMP101394,Papi_N,1.0
EMP101395,Papi_N,
EMP101396,Papi_N,9.0
EMP101397,Papi_N,2.0
EMP101398,Papi_N,2.0
EMP101399,Papi_N,6.0
EMP101400,Papi_N,9.0
EMP101401,Papi_N,2.0
EMP101402,Papi_N,4.0
EMP101403,Papi_N,9.0
EMP101404,Papi_N,7.0
EMP101405,Papi_N,8.0
EMP101406,Papi_N,1.0
EMP101407,Papi_N,3.0
EMP101408,Papi_N,2.0
EMP101409,Papi_N,5.0
EMP101410,Papi_N,2.0
EMP101411,Papi_N,7.0
EMP101412,Papi_N,3.0
EMP101413,Papi_N,6.0
EMP101414,Papi_N,3.0
EMP101415,Papi_N,2.0
EMP101416,Papi_N,7.0
EMP101417,Papi_N,6.0
EMP101418,Papi_N,7.0
EMP101419,Papi_N,7.0
EMP101420,Papi_N,6.0
EMP101421,Papi_N,7.0
EMP101422,Papi_N,
EMP101423,Papi_N,
EMP101424,Papi_N,
EMP101425,Papi_N,8.0
EMP101426,Papi_N,7.0
EMP101427,Papi_N,5.0
EMP101428,Papi_N,9.0
EMP101429,Papi_N,6.0
EMP101430,Papi_N,1.0
EMP101431,Papi_N,5.0
EMP101432,Papi_N,7.0
EMP101433,Papi_N,2.0
EMP101434,Papi_N,
EMP101435,Papi_N,3.0
EMP101436,Papi_N,8.0
EMP101437,Papi_N,2.0
EMP101438,Papi_N,4.0
EMP101439,Papi_N,
EMP101440,Papi_N,7.0
EMP101441,Papi_N,4.0
EMP101442,Papi_N,9.0
EMP101443,Papi_N,2.0
EMP101444,Papi_N,2.0
EMP101445,Papi_N,4.0
EMP101446,Papi_N,4.0
EMP101447,Papi_N,7.0
EMP101448,Papi_N,6.0
EMP101449,Papi_N,1.0
EMP101450,Papi_N,1.0
EMP101451,Papi_N,9.0
EMP101452,Papi_N,3.0
EMP101453,Papi_N,9.0
EMP101454,Papi_N,1.0
EMP101455,Papi_N,8.0
EMP101456,Papi_N,1.0
EMP101457,Papi_N,1.0
EMP101458,Papi_N,7.0
EMP101459,Papi_N,2.0
EMP101460,Papi_N,8.0
EMP101461,Papi_N,
EMP101462,Papi_N,
EMP101463,Papi_N,8.0
EMP101464,Papi_N,4.0
EMP101465,Papi_N,
EMP101466,Papi_N,6.0
EMP101467,Papi_N,
EMP101468,Papi_N,5.0
EMP101469,Papi_N,9.0
EMP101470,Papi_N,7.0
EMP101471,Papi_N,3.0
EMP101472,Papi_N,4.0
EMP101473,Papi_N,1.0
EMP101474,Papi_N,8.0
EMP101475,Papi_N,8.0
EMP101476,Papi_N,2.0
EMP101477,Papi_N,
EMP101478,Papi_N,8.0
EMP101479,Papi_N,1.0
EMP101480,Papi_N,4.0
EMP101481,Papi_N,8.0
EMP101482,Papi_N,3.0
EMP101483,Papi_N,1.0
EMP101484,Papi_N,9.0
EMP101485,Papi_N,7.0
EMP101486,Papi_N,1.0
EMP101487,Papi_N,7.0
EMP101488,Papi_N,5.0
EMP101489,Papi_N,9.0
EMP101490,Papi_N,6.0
EMP101491,Papi_N,4.0
EMP101492,Papi_N,1.0
EMP101493,Papi_N,1.0
EMP101494,Papi_N,2.0
EMP101495,Papi_N,3.0
EMP101496,Papi_N,
EMP101497,Papi_N,5.0
EMP101498,Papi_N,4.0
EMP101499,Papi_N,2.0
EMP101500,Papi_N,7.0
EMP101501,Papi_N,4.0
EMP101502,Papi_N,2.0
EMP101503,Papi_N,6.0
EMP101504,Papi_N,2.0
EMP101505,Papi_N,1.0
EMP101506,Papi_N,4.0
EMP101507,Papi_N,7.0
EMP101508,Papi_N,9.0
EMP101509,Papi_N,8.0
EMP101510,Papi_N,5.0
EMP101511,Papi_N,5.0
EMP101512,Papi_N,2.0
EMP101513,Papi_N,3.0
EMP101514,Papi_N,2.0
EMP101515,Papi_N,1.0
EMP101516,Papi_N,8.0
EMP101517,Papi_N,1.0
EMP101518,Papi_N,8.0
EMP101519,Papi_N,7.0
EMP101520,Papi_N,
EMP101521,Papi_N,6.0
EMP101522,Papi_N,
EMP101523,Papi_N,9.0
EMP101524,Papi_N,7.0
EMP101525,Papi_N,7.0
EMP101526,Papi_N,7.0
EMP101527,Papi_N,6.0
EMP101528,Papi_N,4.0
EMP101529,Papi_N,3.0
EMP101530,Papi_N,1.0
EMP101531,Papi_N,7.0
EMP101532,Papi_N,4.0
EMP101533,Papi_N,2.0
EMP101534,Papi_N,9.0
EMP101535,Papi_N,1.0
EMP101536,Papi_N,9.0
EMP101537,Papi_N,5.0
EMP101538,Papi_N,9.0
EMP101539,Papi_N,1.0
EMP101540,Papi_N,1.0
EMP101541,Papi_N,6.0
EMP101542,Papi_N,8.0
EMP101543,Papi_N,
EMP101544,Papi_N,3.0
EMP101545,Papi_N,5.0
EMP101546,Papi_N,5.0
EMP101547,Papi_N,6.0
EMP101548,Papi_N,7.0
EMP101549,Papi_N,5.0
EMP101550,Papi_N,4.0
EMP101551,Papi_N,1.0
EMP101552,Papi_N,3.0
EMP101553,Papi_N,2.0
EMP101554,Papi_N,8.0
EMP101555,Papi_N,3.0
EMP101556,Papi_N,2.0
EMP101557,Papi_N,1.0
EMP101558,Papi_N,9.0
EMP101559,Papi_N,1.0
EMP101560,Papi_N,1.0
EMP101561,Papi_N,7.0
EMP101562,Papi_N,2.0
EMP101563,Papi_N,3.0
EMP101564,Papi_N,6.0
EMP101565,Papi_N,6.0
EMP101566,Papi_N,8.0
EMP101567,Papi_N,5.0
EMP101568,Papi_N,5.0
EMP101569,Papi_N,4.0
EMP101570,Papi_N,1.0
EMP101571,Papi_N,5.0
EMP101572,Papi_N,3.0
EMP101573,Papi_N,2.0
EMP101574,Papi_N,8.0
EMP101575,Papi_N,1.0
EMP101576,Papi_N,4.0
EMP101577,Papi_N,2.0
EMP101578,Papi_N,6.0
EMP101579,Papi_N,9.0
EMP101580,Papi_N,9.0
EMP101581,Papi_N,5.0
EMP101582,Papi_N,2.0
EMP101583,Papi_N,2.0
EMP101584,Papi_N,2.0
EMP101585,Papi_N,9.0
EMP101586,Papi_N,5.0
EMP101587,Papi_N,9.0
EMP101588,Papi_N,7.0
EMP101589,Papi_N,
EMP101590,Papi_N,3.0
EMP101591,Papi_N,2.0
EMP101592,Papi_N,9.0
EMP101593,Papi_N,1.0
EMP101594,Papi_N,9.0
EMP101595,Papi_N,6.0
EMP101596,Papi_N,2.0
EMP101597,Papi_N,5.0
EMP101598,Papi_N,
EMP101599,Papi_N,1.0
EMP101600,Papi_N,4.0
EMP101601,Papi_N,7.0
EMP101602,Papi_N,1.0
EMP101603,Papi_N,
EMP101604,Papi_N,6.0
EMP101605,Papi_N,4.0
EMP101606,Papi_N,9.0
EMP101607,Papi_N,
EMP101608,Papi_N,7.0
EMP101609,Papi_N,3.0
EMP101610,Papi_N,
EMP101611,Papi_N,7.0
EMP101612,Papi_N,3.0
EMP101613,Papi_N,5.0
EMP101614,Papi_N,3.0
EMP101615,Papi_N,7.0
EMP101616,Papi_N,2.0
EMP101617,Papi_N,4.0
EMP101618,Papi_N,2.0
EMP101619,Papi_N,9.0
EMP101620,Papi_N,6.0
EMP101621,Papi_N,6.0
EMP101622,Papi_N,7.0
EMP101623,Papi_N,6.0
EMP101624,Papi_N,5.0
EMP101625,Papi_N,4.0
EMP101626,Papi_N,9.0
EMP101627,Papi_N,3.0
EMP101628,Papi_N,5.0
EMP101629,Papi_N,5.0
EMP101630,Papi_N,5.0
EMP101631,Papi_N,4.0
EMP101632,Papi_N,6.0
EMP101633,Papi_N,2.0
EMP101634,Papi_N,1.0
EMP101635,Papi_N,4.0
EMP101636,Papi_N,7.0
EMP101637,Papi_N,2.0
EMP101638,Papi_N,4.0
EMP101639,Papi_N,
EMP101640,Papi_N,7.0
EMP101641,Papi_N,6.0
EMP101642,Papi_N,7.0
EMP101643,Papi_N,
EMP101644,Papi_N,3.0
EMP101645,Papi_N,5.0
EMP101646,Papi_N,
EMP101647,Papi_N,6.0
EMP101648,Papi_N,8.0
EMP101649,Papi_N,5.0
EMP101650,Papi_N,2.0
EMP101651,Papi_N,5.0
EMP101652,Papi_N,5.0
EMP101653,Papi_N,9.0
EMP101654,Papi_N,9.0
EMP101655,Papi_N,3.0
EMP101656,Papi_N,9.0
EMP101657,Papi_N,3.0
EMP101658,Papi_N,8.0
EMP101659,Papi_N,9.0
EMP101660,Papi_N,5.0
EMP101661,Papi_N,4.0
EMP101662,Papi_N,9.0
EMP101663,Papi_N,7.0
EMP101664,Papi_N,9.0
EMP101665,Papi_N,5.0
EMP101666,Papi_N,9.0
EMP101667,Papi_N,3.0
EMP101668,Papi_N,3.0
EMP101669,Papi_N,3.0
EMP101670,Papi_N,3.0
EMP101671,Papi_N,3.0
EMP101672,Papi_N,2.0
EMP101673,Papi_N,
EMP101674,Papi_N,4.0
EMP101675,Papi_N,2.0
EMP101676,Papi_N,5.0
EMP101677,Papi_N,
EMP101678,Papi_N,9.0
EMP101679,Papi_N,5.0
EMP101680,Papi_N,6.0
EMP101681,Papi_N,8.0
EMP101682,Papi_N,6.0
EMP101683,Papi_N,8.0
EMP101684,Papi_N,4.0
EMP101685,Papi_N,
EMP101686,Papi_N,7.0
EMP101687,Papi_N,4.0
EMP101688,Papi_N,7.0
EMP101689,Papi_N,4.0
EMP101690,Papi_N,3.0
EMP101691,Papi_N,6.0
EMP101692,Papi_N,3.0
EMP101693,Papi_N,4.0
EMP101694,Papi_N,
EMP101695,Papi_N,9.0
EMP101696,Papi_N,1.0
EMP101697,Papi_N,1.0
EMP101698,Papi_N,9.0
EMP101699,Papi_N,8.0
EMP101700,Papi_N,8.0
EMP101701,Papi_N,1.0
EMP101702,Papi_N,4.0
EMP101703,Papi_N,
EMP101704,Papi_N,6.0
EMP101705,Papi_N,1.0
EMP101706,Papi_N,4.0
EMP101707,Papi_N,7.0
EMP101708,Papi_N,2.0
EMP101709,Papi_N,7.0
EMP101710,Papi_N,
EMP101711,Papi_N,7.0
EMP101712,Papi_N,2.0
EMP101713,Papi_N,8.0
EMP101714,Papi_N,4.0
EMP101715,Papi_N,6.0
EMP101716,Papi_N,4.0
EMP101717,Papi_N,4.0
EMP101718,Papi_N,9.0
EMP101719,Papi_N,8.0
EMP101720,Papi_N,3.0
EMP101721,Papi_N,5.0
EMP101722,Papi_N,
EMP101723,Papi_N,5.0
EMP101724,Papi_N,4.0
EMP101725,Papi_N,8.0
EMP101726,Papi_N,2.0
EMP101727,Papi_N,3.0
EMP101728,Papi_N,2.0
EMP101729,Papi_N,7.0
EMP101730,Papi_N,4.0
EMP101731,Papi_N,2.0
EMP101732,Papi_N,6.0
EMP101733,Papi_N,9.0
EMP101734,Papi_N,5.0
EMP101735,Papi_N,9.0
EMP101736,Papi_N,1.0
EMP101737,Papi_N,3.0
EMP101738,Papi_N,8.0
EMP101739,Papi_N,3.0
EMP101740,Papi_N,5.0
EMP101741,Papi_N,2.0
EMP101742,Papi_N,4.0
EMP101743,Papi_N,4.0
EMP101744,Papi_N,2.0
EMP101745,Papi_N,3.0
EMP101746,Papi_N,9.0
EMP101747,Papi_N,2.0
EMP101748,Papi_N,7.0
EMP101749,Papi_N,5.0
EMP101750,Papi_N,3.0
EMP101751,Papi_N,2.0
EMP101752,Papi_N,6.0
EMP101753,Papi_N,1.0
EMP101754,Papi_N,4.0
EMP101755,Papi_N,
EMP101756,Papi_N,4.0
EMP101757,Papi_N,
EMP101758,Papi_N,5.0
EMP101759,Papi_N,
EMP101760,Papi_N,7.0
EMP101761,Papi_N,6.0
EMP101762,Papi_N,2.0
EMP101763,Papi_N,
EMP101764,Papi_N,7.0
EMP101765,Papi_N,
EMP101766,Papi_N,8.0
EMP101767,Papi_N,
EMP101768,Papi_N,6.0
EMP101769,Papi_N,9.0
EMP101770,Papi_N,8.0
EMP101771,Papi_N,7.0
EMP101772,Papi_N,8.0
