employee_id,score,pillar_code,year
EMP100761,2.0,GDR,2021.0
EMP100762,,GDR,2021.0
EMP100763,2.0,GDR,2021.0
EMP100764,,GDR,2021.0
EMP100765,2.0,GDR,2021.0
EMP100766,,GDR,2021.0
EMP100767,,GDR,2021.0
EMP100768,5.0,GDR,2021.0
EMP100769,4.0,GDR,2021.0
EMP100770,3.0,GDR,2021.0
EMP100771,4.0,GDR,2021.0
EMP100772,3.0,GDR,2021.0
EMP100773,,GDR,2021.0
EMP100774,,GDR,2021.0
EMP100775,4.0,GDR,2021.0
EMP100776,3.0,GDR,2021.0
EMP100777,4.0,GDR,2021.0
EMP100778,3.0,GDR,2021.0
EMP100779,4.0,GDR,2021.0
EMP100780,,GDR,2021.0
EMP100781,5.0,GDR,2021.0
EMP100782,3.0,GDR,2021.0
EMP100783,1.0,GDR,2021.0
EMP100784,1.0,GDR,2021.0
EMP100785,2.0,GDR,2021.0
EMP100786,3.0,GDR,2021.0
EMP100787,3.0,GDR,2021.0
EMP100788,2.0,GDR,2021.0
EMP100789,4.0,GDR,2021.0
EMP100790,3.0,GDR,2021.0
EMP100791,4.0,GDR,2021.0
EMP100792,,GDR,2021.0
EMP100793,,GDR,2021.0
EMP100794,3.0,GDR,2021.0
EMP100795,4.0,GDR,2021.0
EMP100796,2.0,GDR,2021.0
EMP100797,0.0,GDR,2021.0
EMP100798,3.0,GDR,2021.0
EMP100799,1.0,GDR,2021.0
EMP100800,,GDR,2021.0
EMP100801,5.0,GDR,2021.0
EMP100802,3.0,GDR,2021.0
EMP100803,4.0,GDR,2021.0
EMP100804,2.0,GDR,2021.0
EMP100805,1.0,GDR,2021.0
EMP100806,,GDR,2021.0
EMP100807,4.0,GDR,2021.0
EMP100808,4.0,GDR,2021.0
EMP100809,4.0,GDR,2021.0
EMP100810,3.0,GDR,2021.0
EMP100811,4.0,GDR,2021.0
EMP100812,4.0,GDR,2021.0
EMP100813,3.0,GDR,2021.0
EMP100814,1.0,GDR,2021.0
EMP100815,4.0,GDR,2021.0
EMP100816,2.0,GDR,2021.0
EMP100817,,GDR,2021.0
EMP100818,3.0,GDR,2021.0
EMP100819,3.0,GDR,2021.0
EMP100820,,GDR,2021.0
EMP100821,3.0,GDR,2021.0
EMP100822,2.0,GDR,2021.0
EMP100823,,GDR,2021.0
EMP100824,2.0,GDR,2021.0
EMP100825,2.0,GDR,2021.0
EMP100826,2.0,GDR,2021.0
EMP100827,5.0,GDR,2021.0
EMP100828,,GDR,2021.0
EMP100829,2.0,GDR,2021.0
EMP100830,,GDR,2021.0
EMP100831,,GDR,2021.0
EMP100832,2.0,GDR,2021.0
EMP100833,,GDR,2021.0
EMP100834,,GDR,2021.0
EMP100835,4.0,GDR,2021.0
EMP100836,2.0,GDR,2021.0
EMP100837,,GDR,2021.0
EMP100838,1.0,GDR,2021.0
EMP100839,1.0,GDR,2021.0
EMP100840,2.0,GDR,2021.0
EMP100841,2.0,GDR,2021.0
EMP100842,3.0,GDR,2021.0
EMP100843,2.0,GDR,2021.0
EMP100844,4.0,GDR,2021.0
EMP100845,,GDR,2021.0
EMP100846,2.0,GDR,2021.0
EMP100847,4.0,GDR,2021.0
EMP100848,2.0,GDR,2021.0
EMP100849,3.0,GDR,2021.0
EMP100850,4.0,GDR,2021.0
EMP100851,,GDR,2021.0
EMP100852,4.0,GDR,2021.0
EMP100853,3.0,GDR,2021.0
EMP100854,3.0,GDR,2021.0
EMP100855,,GDR,2021.0
EMP100856,5.0,GDR,2021.0
EMP100857,1.0,GDR,2021.0
EMP100858,3.0,GDR,2021.0
EMP100859,3.0,GDR,2021.0
EMP100860,3.0,GDR,2021.0
EMP100861,3.0,GDR,2021.0
EMP100862,2.0,GDR,2021.0
EMP100863,,GDR,2021.0
EMP100864,2.0,GDR,2021.0
EMP100865,,GDR,2021.0
EMP100866,3.0,GDR,2021.0
EMP100867,2.0,GDR,2021.0
EMP100868,2.0,GDR,2021.0
EMP100869,1.0,GDR,2021.0
EMP100870,3.0,GDR,2021.0
EMP100871,,GDR,2021.0
EMP100872,4.0,GDR,2021.0
EMP100873,,GDR,2021.0
EMP100874,4.0,GDR,2021.0
EMP100875,3.0,GDR,2021.0
EMP100876,3.0,GDR,2021.0
EMP100877,1.0,GDR,2021.0
EMP100878,4.0,GDR,2021.0
EMP100879,,GDR,2021.0
EMP100880,,GDR,2021.0
EMP100881,,GDR,2021.0
EMP100882,,GDR,2021.0
EMP100883,2.0,GDR,2021.0
EMP100884,5.0,GDR,2021.0
EMP100885,3.0,GDR,2021.0
EMP100886,4.0,GDR,2021.0
EMP100887,5.0,GDR,2021.0
EMP100888,2.0,GDR,2021.0
EMP100889,4.0,GDR,2021.0
EMP100890,,GDR,2021.0
EMP100891,4.0,GDR,2021.0
EMP100892,,GDR,2021.0
EMP100893,5.0,GDR,2021.0
EMP100894,,GDR,2021.0
EMP100895,1.0,GDR,2021.0
EMP100896,3.0,GDR,2021.0
EMP100897,1.0,GDR,2021.0
EMP100898,4.0,GDR,2021.0
EMP100899,3.0,GDR,2021.0
EMP100900,4.0,GDR,2021.0
EMP100901,3.0,GDR,2021.0
EMP100902,2.0,GDR,2021.0
EMP100903,4.0,GDR,2021.0
EMP100904,,GDR,2021.0
EMP100905,4.0,GDR,2021.0
EMP100906,1.0,GDR,2021.0
EMP100907,4.0,GDR,2021.0
EMP100908,1.0,GDR,2021.0
EMP100909,3.0,GDR,2021.0
EMP100910,3.0,GDR,2021.0
EMP100911,,GDR,2021.0
EMP100912,5.0,GDR,2021.0
EMP100913,4.0,GDR,2021.0
EMP100914,2.0,GDR,2021.0
EMP100915,4.0,GDR,2021.0
EMP100916,2.0,GDR,2021.0
EMP100917,3.0,GDR,2021.0
EMP100918,,GDR,2021.0
EMP100919,1.0,GDR,2021.0
EMP100920,,GDR,2021.0
EMP100921,,GDR,2021.0
EMP100922,3.0,GDR,2021.0
EMP100923,6.0,GDR,2021.0
EMP100924,2.0,GDR,2021.0
EMP100925,,GDR,2021.0
EMP100926,3.0,GDR,2021.0
EMP100927,5.0,GDR,2021.0
EMP100928,4.0,GDR,2021.0
EMP100929,3.0,GDR,2021.0
EMP100930,4.0,GDR,2021.0
EMP100931,4.0,GDR,2021.0
EMP100932,5.0,GDR,2021.0
EMP100933,,GDR,2021.0
EMP100934,2.0,GDR,2021.0
EMP100935,2.0,GDR,2021.0
EMP100936,,GDR,2021.0
EMP100937,2.0,GDR,2021.0
EMP100938,2.0,GDR,2021.0
EMP100939,,GDR,2021.0
EMP100940,,GDR,2021.0
EMP100941,3.0,GDR,2021.0
EMP100942,2.0,GDR,2021.0
EMP100943,4.0,GDR,2021.0
EMP100944,2.0,GDR,2021.0
EMP100945,3.0,GDR,2021.0
EMP100946,2.0,GDR,2021.0
EMP100947,,GDR,2021.0
EMP100948,4.0,GDR,2021.0
EMP100949,,GDR,2021.0
EMP100950,3.0,GDR,2021.0
EMP100951,,GDR,2021.0
EMP100952,,GDR,2021.0
EMP100953,3.0,GDR,2021.0
EMP100954,,GDR,2021.0
EMP100955,3.0,GDR,2021.0
EMP100956,5.0,GDR,2021.0
EMP100957,5.0,GDR,2021.0
EMP100958,2.0,GDR,2021.0
EMP100959,4.0,GDR,2021.0
EMP100960,4.0,GDR,2021.0
EMP100961,1.0,GDR,2021.0
EMP100962,4.0,GDR,2021.0
EMP100963,4.0,GDR,2021.0
EMP100964,4.0,GDR,2021.0
EMP100965,3.0,GDR,2021.0
EMP100966,3.0,GDR,2021.0
EMP100967,3.0,GDR,2021.0
EMP100968,,GDR,2021.0
EMP100969,2.0,GDR,2021.0
EMP100970,3.0,GDR,2021.0
EMP100971,,GDR,2021.0
EMP100972,2.0,GDR,2021.0
EMP100973,3.0,GDR,2021.0
EMP100974,5.0,GDR,2021.0
EMP100975,4.0,GDR,2021.0
EMP100976,4.0,GDR,2021.0
EMP100977,3.0,GDR,2021.0
EMP100978,,GDR,2021.0
EMP100979,2.0,GDR,2021.0
EMP100980,,GDR,2021.0
EMP100981,4.0,GDR,2021.0
EMP100982,,GDR,2021.0
EMP100983,,GDR,2021.0
EMP100984,4.0,GDR,2021.0
EMP100985,1.0,GDR,2021.0
EMP100986,5.0,GDR,2021.0
EMP100987,3.0,GDR,2021.0
EMP100988,5.0,GDR,2021.0
EMP100989,3.0,GDR,2021.0
EMP100990,2.0,GDR,2021.0
EMP100991,4.0,GDR,2021.0
EMP100992,4.0,GDR,2021.0
EMP100993,3.0,GDR,2021.0
EMP100994,2.0,GDR,2021.0
EMP100995,4.0,GDR,2021.0
EMP100996,3.0,GDR,2021.0
EMP100997,,GDR,2021.0
EMP100998,3.0,GDR,2021.0
EMP100999,,GDR,2021.0
EMP101000,3.0,GDR,2021.0
EMP101001,1.0,GDR,2021.0
EMP101002,4.0,GDR,2021.0
EMP101003,2.0,GDR,2021.0
EMP101004,3.0,GDR,2021.0
EMP101005,2.0,GDR,2021.0
EMP101006,2.0,GDR,2021.0
EMP101007,,GDR,2021.0
EMP101008,3.0,GDR,2021.0
EMP101009,3.0,GDR,2021.0
EMP101010,3.0,GDR,2021.0
EMP101011,2.0,GDR,2021.0
EMP101012,2.0,GDR,2021.0
EMP101013,3.0,GDR,2021.0
EMP101014,4.0,GDR,2021.0
EMP101015,,GDR,2021.0
EMP101016,,GDR,2021.0
EMP101017,,GDR,2021.0
EMP101018,1.0,GDR,2021.0
EMP101019,,GDR,2021.0
EMP101020,4.0,GDR,2021.0
EMP101021,,GDR,2021.0
EMP101022,3.0,GDR,2021.0
EMP101023,4.0,GDR,2021.0
EMP101024,5.0,GDR,2021.0
EMP101025,2.0,GDR,2021.0
EMP101026,3.0,GDR,2021.0
EMP101027,2.0,GDR,2021.0
EMP101028,2.0,GDR,2021.0
EMP101029,3.0,GDR,2021.0
EMP101030,1.0,GDR,2021.0
EMP101031,,GDR,2021.0
EMP101032,2.0,GDR,2021.0
EMP101033,3.0,GDR,2021.0
EMP101034,3.0,GDR,2021.0
EMP101035,2.0,GDR,2021.0
EMP101036,5.0,GDR,2021.0
EMP101037,,GDR,2021.0
EMP101038,4.0,GDR,2021.0
EMP101039,4.0,GDR,2021.0
EMP101040,3.0,GDR,2021.0
EMP101041,4.0,GDR,2021.0
EMP101042,,GDR,2021.0
EMP101043,,GDR,2021.0
EMP101044,4.0,GDR,2021.0
EMP101045,3.0,GDR,2021.0
EMP101046,3.0,GDR,2021.0
EMP101047,2.0,GDR,2021.0
EMP101048,4.0,GDR,2021.0
EMP101049,,GDR,2021.0
EMP101050,,GDR,2021.0
EMP101051,5.0,GDR,2021.0
EMP101052,3.0,GDR,2021.0
EMP101053,3.0,GDR,2021.0
EMP101054,,GDR,2021.0
EMP101055,,GDR,2021.0
EMP101056,2.0,GDR,2021.0
EMP101057,5.0,GDR,2021.0
EMP101058,1.0,GDR,2021.0
EMP101059,,GDR,2021.0
EMP101060,,GDR,2021.0
EMP101061,5.0,GDR,2021.0
EMP101062,,GDR,2021.0
EMP101063,2.0,GDR,2021.0
EMP101064,3.0,GDR,2021.0
EMP101065,,GDR,2021.0
EMP101066,3.0,GDR,2021.0
EMP101067,,GDR,2021.0
EMP101068,4.0,GDR,2021.0
EMP101069,2.0,GDR,2021.0
EMP101070,2.0,GDR,2021.0
EMP101071,3.0,GDR,2021.0
EMP101072,,GDR,2021.0
EMP101073,4.0,GDR,2021.0
EMP101074,,GDR,2021.0
EMP101075,5.0,GDR,2021.0
EMP101076,4.0,GDR,2021.0
EMP101077,3.0,GDR,2021.0
EMP101078,1.0,GDR,2021.0
EMP101079,,GDR,2021.0
EMP101080,3.0,GDR,2021.0
EMP101081,4.0,GDR,2021.0
EMP101082,2.0,GDR,2021.0
EMP101083,5.0,GDR,2021.0
EMP101084,3.0,GDR,2021.0
EMP101085,,GDR,2021.0
EMP101086,,GDR,2021.0
EMP101087,2.0,GDR,2021.0
EMP101088,3.0,GDR,2021.0
EMP101089,2.0,GDR,2021.0
EMP101090,3.0,GDR,2021.0
EMP101091,,GDR,2021.0
EMP101092,1.0,GDR,2021.0
EMP101093,3.0,GDR,2021.0
EMP101094,5.0,GDR,2021.0
EMP101095,,GDR,2021.0
EMP101096,3.0,GDR,2021.0
EMP101097,0.0,GDR,2021.0
EMP101098,4.0,GDR,2021.0
EMP101099,2.0,GDR,2021.0
EMP101100,3.0,GDR,2021.0
EMP101101,,GDR,2021.0
EMP101102,2.0,GDR,2021.0
EMP101103,3.0,GDR,2021.0
EMP101104,3.0,GDR,2021.0
EMP101105,4.0,GDR,2021.0
EMP101106,3.0,GDR,2021.0
EMP101107,2.0,GDR,2021.0
EMP101108,,GDR,2021.0
EMP101109,5.0,GDR,2021.0
EMP101110,3.0,GDR,2021.0
EMP101111,2.0,GDR,2021.0
EMP101112,4.0,GDR,2021.0
EMP101113,4.0,GDR,2021.0
EMP101114,,GDR,2021.0
EMP101115,4.0,GDR,2021.0
EMP101116,4.0,GDR,2021.0
EMP101117,3.0,GDR,2021.0
EMP101118,,GDR,2021.0
EMP101119,2.0,GDR,2021.0
EMP101120,5.0,GDR,2021.0
EMP101121,,GDR,2021.0
EMP101122,2.0,GDR,2021.0
EMP101123,3.0,GDR,2021.0
EMP101124,,GDR,2021.0
EMP101125,,GDR,2021.0
EMP101126,4.0,GDR,2021.0
EMP101127,3.0,GDR,2021.0
EMP101128,4.0,GDR,2021.0
EMP101129,3.0,GDR,2021.0
EMP101130,2.0,GDR,2021.0
EMP101131,3.0,GDR,2021.0
EMP101132,1.0,GDR,2021.0
EMP101133,,GDR,2021.0
EMP101134,4.0,GDR,2021.0
EMP101135,0.0,GDR,2021.0
EMP101136,3.0,GDR,2021.0
EMP101137,5.0,GDR,2021.0
EMP101138,3.0,GDR,2021.0
EMP101139,,GDR,2021.0
EMP101140,1.0,GDR,2021.0
EMP101141,5.0,GDR,2021.0
EMP101142,2.0,GDR,2021.0
EMP101143,3.0,GDR,2021.0
EMP101144,3.0,GDR,2021.0
EMP101145,3.0,GDR,2021.0
EMP101146,3.0,GDR,2021.0
EMP101147,4.0,GDR,2021.0
EMP101148,1.0,GDR,2021.0
EMP101149,4.0,GDR,2021.0
EMP101150,4.0,GDR,2021.0
EMP101151,2.0,GDR,2021.0
EMP101152,1.0,GDR,2021.0
EMP101153,3.0,GDR,2021.0
EMP101154,2.0,GDR,2021.0
EMP101155,4.0,GDR,2021.0
EMP101156,2.0,GDR,2021.0
EMP101157,1.0,GDR,2021.0
EMP101158,3.0,GDR,2021.0
EMP101159,5.0,GDR,2021.0
EMP101160,4.0,GDR,2021.0
EMP101161,,GDR,2021.0
EMP101162,1.0,GDR,2021.0
EMP101163,3.0,GDR,2021.0
EMP101164,,GDR,2021.0
EMP101165,,GDR,2021.0
EMP101166,4.0,GDR,2021.0
EMP101167,4.0,GDR,2021.0
EMP101168,2.0,GDR,2021.0
EMP101169,3.0,GDR,2021.0
EMP101170,,GDR,2021.0
EMP101171,5.0,GDR,2021.0
EMP101172,1.0,GDR,2021.0
EMP101173,,GDR,2021.0
EMP101174,3.0,GDR,2021.0
EMP101175,3.0,GDR,2021.0
EMP101176,,GDR,2021.0
EMP101177,,GDR,2021.0
EMP101178,1.0,GDR,2021.0
EMP101179,2.0,GDR,2021.0
EMP101180,4.0,GDR,2021.0
EMP101181,4.0,GDR,2021.0
EMP101182,,GDR,2021.0
EMP101183,2.0,GDR,2021.0
EMP101184,1.0,GDR,2021.0
EMP101185,,GDR,2021.0
EMP101186,,GDR,2021.0
EMP101187,2.0,GDR,2021.0
EMP101188,3.0,GDR,2021.0
EMP101189,3.0,GDR,2021.0
EMP101190,,GDR,2021.0
EMP101191,,GDR,2021.0
EMP101192,1.0,GDR,2021.0
EMP101193,4.0,GDR,2021.0
EMP101194,3.0,GDR,2021.0
EMP101195,,GDR,2021.0
EMP101196,,GDR,2021.0
EMP101197,3.0,GDR,2021.0
EMP101198,4.0,GDR,2021.0
EMP101199,1.0,GDR,2021.0
EMP101200,,GDR,2021.0
EMP101201,,GDR,2021.0
EMP101202,,GDR,2021.0
EMP101203,,GDR,2021.0
EMP101204,,GDR,2021.0
EMP101205,3.0,GDR,2021.0
EMP101206,2.0,GDR,2021.0
EMP101207,5.0,GDR,2021.0
EMP101208,3.0,GDR,2021.0
EMP101209,,GDR,2021.0
EMP101210,3.0,GDR,2021.0
EMP101211,3.0,GDR,2021.0
EMP101212,5.0,GDR,2021.0
EMP101213,3.0,GDR,2021.0
EMP101214,3.0,GDR,2021.0
EMP101215,4.0,GDR,2021.0
EMP101216,5.0,GDR,2021.0
EMP101217,3.0,GDR,2021.0
EMP101218,2.0,GDR,2021.0
EMP101219,3.0,GDR,2021.0
EMP101220,4.0,GDR,2021.0
EMP101221,5.0,GDR,2021.0
EMP101222,4.0,GDR,2021.0
EMP101223,,GDR,2021.0
EMP101224,5.0,GDR,2021.0
EMP101225,5.0,GDR,2021.0
EMP101226,4.0,GDR,2021.0
EMP101227,1.0,GDR,2021.0
EMP101228,2.0,GDR,2021.0
EMP101229,5.0,GDR,2021.0
EMP101230,4.0,GDR,2021.0
EMP101231,4.0,GDR,2021.0
EMP101232,4.0,GDR,2021.0
EMP101233,,GDR,2021.0
EMP101234,1.0,GDR,2021.0
EMP101235,,GDR,2021.0
EMP101236,,GDR,2021.0
EMP101237,3.0,GDR,2021.0
EMP101238,,GDR,2021.0
EMP101239,2.0,GDR,2021.0
EMP101240,3.0,GDR,2021.0
EMP101241,4.0,GDR,2021.0
EMP101242,3.0,GDR,2021.0
EMP101243,,GDR,2021.0
EMP101244,3.0,GDR,2021.0
EMP101245,3.0,GDR,2021.0
EMP101246,3.0,GDR,2021.0
EMP101247,3.0,GDR,2021.0
EMP101248,4.0,GDR,2021.0
EMP101249,,GDR,2021.0
EMP101250,5.0,GDR,2021.0
EMP101251,,GDR,2021.0
EMP101252,1.0,GDR,2021.0
EMP101253,2.0,GDR,2021.0
EMP101254,,GDR,2021.0
EMP101255,3.0,GDR,2021.0
EMP101256,3.0,GDR,2021.0
EMP101257,1.0,GDR,2021.0
EMP101258,2.0,GDR,2021.0
EMP101259,3.0,GDR,2021.0
EMP101260,3.0,GDR,2021.0
EMP101261,,GDR,2021.0
EMP101262,2.0,GDR,2021.0
EMP101263,,GDR,2021.0
EMP101264,5.0,GDR,2021.0
EMP101265,,GDR,2021.0
EMP101266,2.0,GDR,2021.0
EMP101267,3.0,GDR,2021.0
EMP101268,,GDR,2021.0
EMP101269,,GDR,2021.0
EMP101270,,GDR,2021.0
EMP101271,3.0,GDR,2021.0
EMP101272,1.0,GDR,2021.0
EMP101273,4.0,GDR,2021.0
EMP101274,,GDR,2021.0
EMP101275,3.0,GDR,2021.0
EMP101276,,GDR,2021.0
EMP101277,3.0,GDR,2021.0
EMP101278,3.0,GDR,2021.0
EMP101279,4.0,GDR,2021.0
EMP101280,1.0,GDR,2021.0
EMP101281,,GDR,2021.0
EMP101282,3.0,GDR,2021.0
EMP101283,5.0,GDR,2021.0
EMP101284,2.0,GDR,2021.0
EMP101285,3.0,GDR,2021.0
EMP101286,5.0,GDR,2021.0
EMP101287,1.0,GDR,2021.0
EMP101288,3.0,GDR,2021.0
EMP101289,,GDR,2021.0
EMP101290,5.0,GDR,2021.0
EMP101291,2.0,GDR,2021.0
EMP101292,2.0,GDR,2021.0
EMP101293,4.0,GDR,2021.0
EMP101294,,GDR,2021.0
EMP101295,5.0,GDR,2021.0
EMP101296,4.0,GDR,2021.0
EMP101297,2.0,GDR,2021.0
EMP101298,2.0,GDR,2021.0
EMP101299,2.0,GDR,2021.0
EMP101300,,GDR,2021.0
EMP101301,,GDR,2021.0
EMP101302,,GDR,2021.0
EMP101303,3.0,GDR,2021.0
EMP101304,2.0,GDR,2021.0
EMP101305,5.0,GDR,2021.0
EMP101306,,GDR,2021.0
EMP101307,4.0,GDR,2021.0
EMP101308,3.0,GDR,2021.0
EMP101309,1.0,GDR,2021.0
EMP101310,3.0,GDR,2021.0
EMP101311,3.0,GDR,2021.0
EMP101312,3.0,GDR,2021.0
EMP101313,3.0,GDR,2021.0
EMP101314,4.0,GDR,2021.0
EMP101315,4.0,GDR,2021.0
EMP101316,2.0,GDR,2021.0
EMP101317,3.0,GDR,2021.0
EMP101318,2.0,GDR,2021.0
EMP101319,4.0,GDR,2021.0
EMP101320,3.0,GDR,2021.0
EMP101321,4.0,GDR,2021.0
EMP101322,3.0,GDR,2021.0
EMP101323,1.0,GDR,2021.0
EMP101324,3.0,GDR,2021.0
EMP101325,2.0,GDR,2021.0
EMP101326,3.0,GDR,2021.0
EMP101327,,GDR,2021.0
EMP101328,,GDR,2021.0
EMP101329,3.0,GDR,2021.0
EMP101330,4.0,GDR,2021.0
EMP101331,3.0,GDR,2021.0
EMP101332,4.0,GDR,2021.0
EMP101333,3.0,GDR,2021.0
EMP101334,3.0,GDR,2021.0
EMP101335,3.0,GDR,2021.0
EMP101336,,GDR,2021.0
EMP101337,5.0,GDR,2021.0
EMP101338,4.0,GDR,2021.0
EMP101339,,GDR,2021.0
EMP101340,3.0,GDR,2021.0
EMP101341,4.0,GDR,2021.0
EMP101342,3.0,GDR,2021.0
EMP101343,,GDR,2021.0
EMP101344,3.0,GDR,2021.0
EMP101345,2.0,GDR,2021.0
EMP101346,5.0,GDR,2021.0
EMP101347,3.0,GDR,2021.0
EMP101348,4.0,GDR,2021.0
EMP101349,4.0,GDR,2021.0
EMP101350,4.0,GDR,2021.0
EMP101351,4.0,GDR,2021.0
EMP101352,1.0,GDR,2021.0
EMP101353,1.0,GDR,2021.0
EMP101354,1.0,GDR,2021.0
EMP101355,2.0,GDR,2021.0
EMP101356,4.0,GDR,2021.0
EMP101357,2.0,GDR,2021.0
EMP101358,1.0,GDR,2021.0
EMP101359,3.0,GDR,2021.0
EMP101360,2.0,GDR,2021.0
EMP101361,2.0,GDR,2021.0
EMP101362,,GDR,2021.0
EMP101363,3.0,GDR,2021.0
EMP101364,5.0,GDR,2021.0
EMP101365,4.0,GDR,2021.0
EMP101366,3.0,GDR,2021.0
EMP101367,4.0,GDR,2021.0
EMP101368,,GDR,2021.0
EMP101369,4.0,GDR,2021.0
EMP101370,5.0,GDR,2021.0
EMP101371,4.0,GDR,2021.0
EMP101372,3.0,GDR,2021.0
EMP101373,4.0,GDR,2021.0
EMP101374,,GDR,2021.0
EMP101375,,GDR,2021.0
EMP101376,3.0,GDR,2021.0
EMP101377,2.0,GDR,2021.0
EMP101378,3.0,GDR,2021.0
EMP101379,,GDR,2021.0
EMP101380,3.0,GDR,2021.0
EMP101381,,GDR,2021.0
EMP101382,5.0,GDR,2021.0
EMP101383,,GDR,2021.0
EMP101384,1.0,GDR,2021.0
EMP101385,,GDR,2021.0
EMP101386,,GDR,2021.0
EMP101387,1.0,GDR,2021.0
EMP101388,4.0,GDR,2021.0
EMP101389,3.0,GDR,2021.0
EMP101390,3.0,GDR,2021.0
EMP101391,,GDR,2021.0
EMP101392,,GDR,2021.0
EMP101393,5.0,GDR,2021.0
EMP101394,2.0,GDR,2021.0
EMP101395,4.0,GDR,2021.0
EMP101396,5.0,GDR,2021.0
EMP101397,1.0,GDR,2021.0
EMP101398,3.0,GDR,2021.0
EMP101399,,GDR,2021.0
EMP101400,,GDR,2021.0
EMP101401,2.0,GDR,2021.0
EMP101402,3.0,GDR,2021.0
EMP101403,5.0,GDR,2021.0
EMP101404,3.0,GDR,2021.0
EMP101405,1.0,GDR,2021.0
EMP101406,3.0,GDR,2021.0
EMP101407,,GDR,2021.0
EMP101408,2.0,GDR,2021.0
EMP101409,3.0,GDR,2021.0
EMP101410,3.0,GDR,2021.0
EMP101411,1.0,GDR,2021.0
EMP101412,1.0,GDR,2021.0
EMP101413,3.0,GDR,2021.0
EMP101414,5.0,GDR,2021.0
EMP101415,2.0,GDR,2021.0
EMP101416,,GDR,2021.0
EMP101417,3.0,GDR,2021.0
EMP101418,,GDR,2021.0
EMP101419,,GDR,2021.0
EMP101420,3.0,GDR,2021.0
EMP101421,3.0,GDR,2021.0
EMP101422,3.0,GDR,2021.0
EMP101423,,GDR,2021.0
EMP101424,3.0,GDR,2021.0
EMP101425,5.0,GDR,2021.0
EMP101426,3.0,GDR,2021.0
EMP101427,2.0,GDR,2021.0
EMP101428,2.0,GDR,2021.0
EMP101429,4.0,GDR,2021.0
EMP101430,,GDR,2021.0
EMP101431,,GDR,2021.0
EMP101432,3.0,GDR,2021.0
EMP101433,4.0,GDR,2021.0
EMP101434,2.0,GDR,2021.0
EMP101435,3.0,GDR,2021.0
EMP101436,3.0,GDR,2021.0
EMP101437,3.0,GDR,2021.0
EMP101438,,GDR,2021.0
EMP101439,4.0,GDR,2021.0
EMP101440,3.0,GDR,2021.0
EMP101441,4.0,GDR,2021.0
EMP101442,4.0,GDR,2021.0
EMP101443,4.0,GDR,2021.0
EMP101444,5.0,GDR,2021.0
EMP101445,4.0,GDR,2021.0
EMP101446,4.0,GDR,2021.0
EMP101447,3.0,GDR,2021.0
EMP101448,,GDR,2021.0
EMP101449,4.0,GDR,2021.0
EMP101450,4.0,GDR,2021.0
EMP101451,3.0,GDR,2021.0
EMP101452,3.0,GDR,2021.0
EMP101453,4.0,GDR,2021.0
EMP101454,3.0,GDR,2021.0
EMP101455,4.0,GDR,2021.0
EMP101456,5.0,GDR,2021.0
EMP101457,2.0,GDR,2021.0
EMP101458,,GDR,2021.0
EMP101459,3.0,GDR,2021.0
EMP101460,3.0,GDR,2021.0
EMP101461,4.0,GDR,2021.0
EMP101462,3.0,GDR,2021.0
EMP101463,,GDR,2021.0
EMP101464,4.0,GDR,2021.0
EMP101465,4.0,GDR,2021.0
EMP101466,3.0,GDR,2021.0
EMP101467,4.0,GDR,2021.0
EMP101468,,GDR,2021.0
EMP101469,3.0,GDR,2021.0
EMP101470,,GDR,2021.0
EMP101471,3.0,GDR,2021.0
EMP101472,5.0,GDR,2021.0
EMP101473,3.0,GDR,2021.0
EMP101474,2.0,GDR,2021.0
EMP101475,4.0,GDR,2021.0
EMP101476,3.0,GDR,2021.0
EMP101477,,GDR,2021.0
EMP101478,1.0,GDR,2021.0
EMP101479,,GDR,2021.0
EMP101480,3.0,GDR,2021.0
EMP101481,4.0,GDR,2021.0
EMP101482,4.0,GDR,2021.0
EMP101483,1.0,GDR,2021.0
EMP101484,,GDR,2021.0
EMP101485,,GDR,2021.0
EMP101486,,GDR,2021.0
EMP101487,4.0,GDR,2021.0
EMP101488,,GDR,2021.0
EMP101489,4.0,GDR,2021.0
EMP101490,,GDR,2021.0
EMP101491,2.0,GDR,2021.0
EMP101492,5.0,GDR,2021.0
EMP101493,3.0,GDR,2021.0
EMP101494,3.0,GDR,2021.0
EMP101495,,GDR,2021.0
EMP101496,1.0,GDR,2021.0
EMP101497,3.0,GDR,2021.0
EMP101498,2.0,GDR,2021.0
EMP101499,2.0,GDR,2021.0
EMP101500,2.0,GDR,2021.0
EMP101501,4.0,GDR,2021.0
EMP101502,2.0,GDR,2021.0
EMP101503,3.0,GDR,2021.0
EMP101504,4.0,GDR,2021.0
EMP101505,,GDR,2021.0
EMP101506,4.0,GDR,2021.0
EMP101507,3.0,GDR,2021.0
EMP101508,3.0,GDR,2021.0
EMP101509,,GDR,2021.0
EMP101510,,GDR,2021.0
EMP101511,2.0,GDR,2021.0
EMP101512,4.0,GDR,2021.0
EMP101513,3.0,GDR,2021.0
EMP101514,4.0,GDR,2021.0
EMP101515,1.0,GDR,2021.0
EMP101516,5.0,GDR,2021.0
EMP101517,,GDR,2021.0
EMP101518,5.0,GDR,2021.0
EMP101519,3.0,GDR,2021.0
EMP101520,4.0,GDR,2021.0
EMP101521,5.0,GDR,2021.0
EMP101522,,GDR,2021.0
EMP101523,,GDR,2021.0
EMP101524,5.0,GDR,2021.0
